,tweet_id,time_date,source,tweets_text,expanded_urls,rating_numerator,rating_denominator,image_URL,image_number,favorites,retweets,user_followers,user_favourites,Dog_name,Dog_style,True_prediction,confidence_level
1507,691675652215414786,2016-01-25 17:35:00,Twitter for iPhone,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,https://twitter.com/dog_rates/status/691675652215414786/photo/1,10,10,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,1,2035.0,537.0,7686883.0,140932.0,Richie,,Chihuahua,0.182898
1506,691756958957883396,2016-01-25 22:58:05,Twitter for iPhone,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",https://twitter.com/dog_rates/status/691756958957883396/photo/1,10,10,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,1,3024.0,1088.0,7686883.0,140932.0,,,Saint_Bernard,0.342571
1504,691820333922455552,2016-01-26 03:09:55,Twitter for iPhone,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,https://twitter.com/dog_rates/status/691820333922455552/photo/1,8,10,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg,1,4136.0,1763.0,7686883.0,140932.0,Brockly,,NaN,0.0
1503,692017291282812928,2016-01-26 16:12:33,Twitter for iPhone,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,https://twitter.com/dog_rates/status/692017291282812928/photo/1,9,10,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,1,2995.0,1012.0,7686883.0,140932.0,Kingsley,,Tibetan_terrier,0.247565
1500,692158366030913536,2016-01-27 01:33:08,Twitter for iPhone,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,https://twitter.com/dog_rates/status/692158366030913536/photo/1,10,10,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,1,2249.0,845.0,7686883.0,140932.0,Edgar,,pug,0.956565
1499,692187005137076224,2016-01-27 03:26:56,Twitter for iPhone,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,"https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1",12,10,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,2,2641.0,870.0,7686883.0,140932.0,,,Siberian_husky,0.810592
1498,692417313023332352,2016-01-27 18:42:06,Twitter for iPhone,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,https://twitter.com/dog_rates/status/692417313023332352/photo/1,7,10,https://pbs.twimg.com/media/CZv13u5WYAA6wQe.jpg,1,9765.0,3698.0,7686883.0,140932.0,Herschel,pupper,NaN,0.0
1494,692568918515392513,2016-01-28 04:44:32,Twitter for iPhone,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,"https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1",12,10,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,2,4554.0,1633.0,7686883.0,140932.0,Chester,,golden_retriever,0.636845
1496,692530551048294401,2016-01-28 02:12:04,Twitter for iPhone,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,https://twitter.com/dog_rates/status/692530551048294401/photo/1,10,10,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,1,1934.0,441.0,7686883.0,140932.0,Cody,,Siberian_husky,0.48642799999999997
1495,692535307825213440,2016-01-28 02:30:58,Twitter for iPhone,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,https://twitter.com/dog_rates/status/692535307825213440/photo/1,10,10,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,1,3349.0,1443.0,7686883.0,140932.0,Amber,,pug,0.41308999999999996
144,863907417377173506,2017-05-15 00:02:33,Twitter for iPhone,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,"https://twitter.com/dog_rates/status/863907417377173506/photo/1,https://twitter.com/dog_rates/status/863907417377173506/photo/1",13,10,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,1,20601.0,4169.0,7686862.0,140932.0,Albus,,NaN,0.0
143,864197398364647424,2017-05-15 19:14:50,Twitter for iPhone,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,"https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1",13,10,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,30120.0,8983.0,7686862.0,140932.0,Paisley,,golden_retriever,0.9459049999999999
142,864279568663928832,2017-05-16 00:41:21,Twitter for iPhone,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,"https://twitter.com/dog_rates/status/864279568663928832/photo/1,https://twitter.com/dog_rates/status/864279568663928832/photo/1",12,10,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,14605.0,3047.0,7686861.0,140932.0,Meatball,,bull_mastiff,0.668613
163,860276583193509888,2017-05-04 23:34:55,Twitter for iPhone,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,https://twitter.com/dog_rates/status/860276583193509888/photo/1,12,10,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,1,18384.0,3519.0,7686862.0,140932.0,Jordy,,NaN,0.0
162,860524505164394496,2017-05-05 16:00:04,Twitter for iPhone,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,https://twitter.com/dog_rates/status/860524505164394496/photo/1,13,10,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,23736.0,5354.0,7686862.0,140932.0,Carl,,Bedlington_terrier,0.286558
161,860563773140209665,2017-05-05 18:36:06,Twitter for iPhone,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt","https://www.gofundme.com/help-lorenzo-beat-cancer,https://twitter.com/dog_rates/status/860563773140209665/photo/1,https://twitter.com/dog_rates/status/860563773140209665/photo/1",13,10,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,7545.0,2185.0,7686862.0,140932.0,Lorenzo,,Cardigan,0.583936
160,860924035999428608,2017-05-06 18:27:40,Twitter for iPhone,RT @tallylott: h*ckin adorable promposal. 13/10 @dog_rates https://t.co/6n8hzNihJ9,"https://twitter.com/tallylott/status/860914485250469888/photo/1,https://twitter.com/tallylott/status/860914485250469888/photo/1,https://twitter.com/tallylott/status/860914485250469888/photo/1,https://twitter.com/tallylott/status/860914485250469888/photo/1",13,10,https://pbs.twimg.com/media/C_KVJjDXsAEUCWn.jpg,2,0.0,832.0,7686862.0,140932.0,,,NaN,0.0
158,861005113778896900,2017-05-06 23:49:50,Twitter for iPhone,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,https://twitter.com/dog_rates/status/861005113778896900/photo/1,12,10,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1,16761.0,3838.0,7686862.0,140932.0,Burt,,German_shepherd,0.507951
156,861383897657036800,2017-05-08 00:54:59,Twitter for iPhone,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,https://twitter.com/dog_rates/status/861383897657036800/photo/1,13,10,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,36202.0,10826.0,7686862.0,140932.0,Hobbes,,Cardigan,0.771008
154,862096992088072192,2017-05-10 00:08:34,Twitter for iPhone,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,"https://twitter.com/dog_rates/status/862096992088072192/photo/1,https://twitter.com/dog_rates/status/862096992088072192/photo/1",13,10,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,74689.0,23532.0,7686862.0,140932.0,,,chow,0.677589
153,862457590147678208,2017-05-11 00:01:27,Twitter for iPhone,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb","https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1",13,10,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,1,20567.0,5003.0,7686862.0,140932.0,Jersey,,NaN,0.0
152,862722525377298433,2017-05-11 17:34:13,Twitter for iPhone,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",https://twitter.com/dog_rates/status/862722525377298433/photo/1,11,10,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,17084.0,3554.0,7686862.0,140932.0,Dave,,basset,0.39333
151,862831371563274240,2017-05-12 00:46:44,Twitter for iPhone,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE","https://twitter.com/dog_rates/status/862831371563274240/photo/1,https://twitter.com/dog_rates/status/862831371563274240/photo/1",13,10,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,19189.0,5142.0,7686862.0,140932.0,Zooey,,Australian_terrier,0.207281
150,863062471531167744,2017-05-12 16:05:02,Twitter for iPhone,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt","https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1",13,10,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,8532.0,2467.0,7686862.0,140932.0,Quinn,,French_bulldog,0.9358040000000001
147,863432100342583297,2017-05-13 16:33:49,Twitter for iPhone,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,https://twitter.com/dog_rates/status/863432100342583297/photo/1,12,10,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,23822.0,5289.0,7686862.0,140932.0,Belle,,Staffordshire_bullterrier,0.690517
1425,697943111201378304,2016-02-12 00:39:39,Twitter for iPhone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,https://twitter.com/dog_rates/status/697943111201378304/photo/1,10,10,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,2506.0,728.0,7686883.0,140932.0,Cassie,,Great_Dane,0.126924
1437,697242256848379904,2016-02-10 02:14:42,Twitter for iPhone,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,https://twitter.com/dog_rates/status/697242256848379904/photo/1,10,10,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,1,2631.0,707.0,7686883.0,140932.0,Oakley,,Eskimo_dog,0.0635328
1436,697255105972801536,2016-02-10 03:05:46,Twitter for iPhone,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,https://twitter.com/dog_rates/status/697255105972801536/photo/1,10,10,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,3155.0,1229.0,7686883.0,140932.0,Charlie,,Great_Dane,0.173989
1435,697259378236399616,2016-02-10 03:22:44,Twitter for iPhone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",https://twitter.com/dog_rates/status/697259378236399616/photo/1,8,10,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1,3435.0,1053.0,7686883.0,140932.0,getting,,Great_Dane,0.999223
1434,697270446429966336,2016-02-10 04:06:43,Twitter for iPhone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,https://twitter.com/dog_rates/status/697270446429966336/photo/1,10,10,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,4887.0,1978.0,7686883.0,140932.0,Bentley,,toy_poodle,0.880014
1432,697482927769255936,2016-02-10 18:11:03,Twitter for iPhone,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,https://twitter.com/dog_rates/status/697482927769255936/photo/1,11,10,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1,2524.0,712.0,7686883.0,140932.0,Blipson,,NaN,0.0
1433,697463031882764288,2016-02-10 16:51:59,Twitter for iPhone,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,https://twitter.com/dog_rates/status/697463031882764288/photo/1,44,40,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1,3565.0,1463.0,7686883.0,140932.0,,,Labrador_retriever,0.999885
1430,697575480820686848,2016-02-11 00:18:49,Twitter for iPhone,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,https://twitter.com/dog_rates/status/697575480820686848/photo/1,8,10,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1,2135.0,530.0,7686883.0,140932.0,Ole,,whippet,0.119805
1429,697596423848730625,2016-02-11 01:42:02,Twitter for iPhone,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,https://twitter.com/dog_rates/status/697596423848730625/photo/1,11,10,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1,3167.0,1339.0,7686883.0,140932.0,,pupper,Shetland_sheepdog,0.621668
1428,697616773278015490,2016-02-11 03:02:54,Twitter for iPhone,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,"https://twitter.com/dog_rates/status/697616773278015490/photo/1,https://twitter.com/dog_rates/status/697616773278015490/photo/1",11,10,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,1,3305.0,1074.0,7686883.0,140932.0,,pupper,Lhasa,0.521931
1426,697881462549430272,2016-02-11 20:34:41,Twitter for iPhone,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,https://twitter.com/dog_rates/status/697881462549430272/photo/1,10,10,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,1,3153.0,1266.0,7686883.0,140932.0,Carter,,NaN,0.0
1477,693622659251335168,2016-01-31 02:31:43,Twitter for iPhone,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,https://twitter.com/dog_rates/status/693622659251335168/photo/1,10,10,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,1619.0,392.0,7686883.0,140932.0,,,malamute,0.449298
1478,693590843962331137,2016-01-31 00:25:18,Twitter for iPhone,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,https://twitter.com/dog_rates/status/693590843962331137/photo/1,3,10,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,1,5297.0,2100.0,7686883.0,140932.0,Phil,pupper,NaN,0.0
1476,693629975228977152,2016-01-31 03:00:47,Twitter for iPhone,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",12,10,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,2559.0,848.0,7686883.0,140932.0,,pupper,pug,0.841987
1475,693642232151285760,2016-01-31 03:49:30,Twitter for iPhone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,https://twitter.com/dog_rates/status/693642232151285760/photo/1,9,10,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,2654.0,441.0,7686883.0,140932.0,Freddery,,Scottish_deerhound,0.111893
1473,693647888581312512,2016-01-31 04:11:58,Twitter for iPhone,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,https://twitter.com/dog_rates/status/693647888581312512/photo/1,7,10,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1,2827.0,627.0,7686883.0,140932.0,,,NaN,0.0
1472,693942351086120961,2016-01-31 23:42:03,Twitter for iPhone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,https://twitter.com/dog_rates/status/693942351086120961/photo/1,10,10,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,1810.0,391.0,7686883.0,140932.0,Kobe,,groenendael,0.550796
1470,694001791655137281,2016-02-01 03:38:15,Twitter for iPhone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",11,10,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,3552.0,1094.0,7686883.0,140932.0,Chester,,Pembroke,0.769999
1469,694183373896572928,2016-02-01 15:39:48,Twitter for iPhone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",9,10,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,3083.0,987.0,7686883.0,140932.0,Lola,,Pekinese,0.08087000000000001
1468,694206574471057408,2016-02-01 17:11:59,Twitter for iPhone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",https://twitter.com/dog_rates/status/694206574471057408/photo/1,10,10,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,4375.0,2158.0,7686883.0,140932.0,,,Shih-Tzu,0.352547
1467,694329668942569472,2016-02-02 01:21:07,Twitter for iPhone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9,10,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,2096.0,532.0,7686883.0,140932.0,Grady,pupper,boxer,0.99006
1465,694352839993344000,2016-02-02 02:53:12,Twitter for iPhone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",10,10,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,2136.0,660.0,7686883.0,140932.0,Oliviér,,Australian_terrier,0.407886
1463,694669722378485760,2016-02-02 23:52:22,Twitter for iPhone,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,"https://twitter.com/dog_rates/status/694669722378485760/photo/1,https://twitter.com/dog_rates/status/694669722378485760/photo/1",12,10,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2,37382.0,15375.0,7686883.0,140932.0,Phil,,NaN,0.0
1462,694905863685980160,2016-02-03 15:30:43,Twitter for iPhone,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,https://twitter.com/dog_rates/status/694905863685980160/photo/1,10,10,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1,2882.0,989.0,7686883.0,140932.0,Archie,,NaN,0.0
1457,695095422348574720,2016-02-04 04:03:57,Twitter for iPhone,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12,10,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,2760.0,655.0,7686883.0,140932.0,just,pupper,papillon,0.22778400000000001
1460,695051054296211456,2016-02-04 01:07:39,Twitter for iPhone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi","https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",6,10,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,2785.0,837.0,7686883.0,140932.0,Brian,,Boston_bull,0.761454
1458,695074328191332352,2016-02-04 02:40:08,Twitter for iPhone,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11,10,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,2974.0,1177.0,7686883.0,140932.0,Lorenzo,pupper,Shih-Tzu,0.5101060000000001
1456,695314793360662529,2016-02-04 18:35:39,Twitter for iPhone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",10,10,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,3803.0,1558.0,7686883.0,140932.0,Colin,,Maltese_dog,0.678547
1424,697990423684476929,2016-02-12 03:47:39,Twitter for iPhone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,"https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1",11,10,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,2,3438.0,1375.0,7686883.0,140932.0,Doug,,Pembroke,0.984783
1423,697995514407682048,2016-02-12 04:07:53,Twitter for iPhone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",https://twitter.com/dog_rates/status/697995514407682048/photo/1,11,10,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,1,1601.0,354.0,7686883.0,140932.0,,,Staffordshire_bullterrier,0.28022199999999997
1454,695446424020918272,2016-02-05 03:18:42,Twitter for iPhone,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,https://twitter.com/dog_rates/status/695446424020918272/photo/1,12,10,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,4561.0,1927.0,7686883.0,140932.0,,,basenji,0.748904
1455,695409464418041856,2016-02-05 00:51:51,Twitter for iPhone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,https://twitter.com/dog_rates/status/695409464418041856/photo/1,10,10,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,9044.0,3798.0,7686883.0,140932.0,Bob,,pug,0.997445
1453,695629776980148225,2016-02-05 15:27:17,Twitter for iPhone,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",8,10,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,4775.0,2226.0,7686883.0,140932.0,Calvin,,Old_English_sheepdog,0.693857
1451,695794761660297217,2016-02-06 02:22:53,Twitter for iPhone,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,https://twitter.com/dog_rates/status/695794761660297217/photo/1,13,10,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1,3336.0,830.0,7686883.0,140932.0,Wyatt,,Samoyed,0.962139
1450,695816827381944320,2016-02-06 03:50:33,Twitter for iPhone,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,https://twitter.com/dog_rates/status/695816827381944320/photo/1,11,10,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,3146.0,1238.0,7686883.0,140932.0,,,Pomeranian,0.382234
1448,696405997980676096,2016-02-07 18:51:43,Twitter for iPhone,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,https://twitter.com/dog_rates/status/696405997980676096/photo/1,7,10,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,3356.0,1211.0,7686883.0,140932.0,Berb,,borzoi,0.132845
1447,696488710901260288,2016-02-08 00:20:23,Twitter for iPhone,12/10 revolutionary af https://t.co/zKzq4nIY86,https://twitter.com/dog_rates/status/696488710901260288/photo/1,12,10,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,2656.0,1094.0,7686883.0,140932.0,,,briard,0.36906300000000003
1444,696713835009417216,2016-02-08 15:14:57,Twitter for iPhone,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,https://twitter.com/dog_rates/status/696713835009417216/photo/1,9,10,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1,2481.0,682.0,7686883.0,140932.0,Trevith,pupper,Chesapeake_Bay_retriever,0.321589
1442,696754882863349760,2016-02-08 17:58:03,Twitter for iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,https://twitter.com/dog_rates/status/696754882863349760/photo/1,10,10,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1,1543.0,378.0,7686883.0,140932.0,Reptar,,toy_poodle,0.09837810000000001
1441,696877980375769088,2016-02-09 02:07:12,Twitter for iPhone,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,https://twitter.com/dog_rates/status/696877980375769088/photo/1,9,10,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,1,2550.0,754.0,7686883.0,140932.0,Misty,pupper,NaN,0.0
